"특성별","경험및변화별","품목군별","항목","단위","2019 년","2020 년","2021 년","2022 년",
"400~500만원 미만","매우 증가","비타민 및 무기질","비율","%","0",".3","","",
"400~500만원 미만","매우 증가","식이섬유","비율","%","0","2.5","","",
"400~500만원 미만","매우 증가","아미노산 및 단백질","비율","%","0","1.5","","",
"400~500만원 미만","매우 증가","필수지방산","비율","%","0",".4","","",
"400~500만원 미만","매우 증가","클로렐라/엽록소","비율","%","0","0","","",
"400~500만원 미만","매우 증가","인삼류","비율","%",".5","1.5","","",
"400~500만원 미만","매우 증가","페놀류","비율","%","0","0","","",
"400~500만원 미만","매우 증가","당 및 탄수화물","비율","%","0",".6","","",
"400~500만원 미만","매우 증가","발효미생물류","비율","%","0","1.9","","",
"400~500만원 미만","평균","비타민 및 무기질","비율","점","3.05","3.3","","",
"400~500만원 미만","평균","식이섬유","비율","점","2.72","2.96","","",
"400~500만원 미만","평균","아미노산 및 단백질","비율","점","2.81","3.09","","",
"400~500만원 미만","평균","필수지방산","비율","점","3.04","3.16","","",
"400~500만원 미만","평균","클로렐라/엽록소","비율","점","2.67","2.95","","",
"400~500만원 미만","평균","인삼류","비율","점","2.93","3.04","","",
"400~500만원 미만","평균","페놀류","비율","점","2.9","2.95","","",
"400~500만원 미만","평균","당 및 탄수화물","비율","점","2.81","2.84","","",
"400~500만원 미만","평균","발효미생물류","비율","점","3.01","3.25","","",
"400~600만원 미만","구입없음","비타민 및 무기질","비율","","","","16.4","24",
"400~600만원 미만","구입없음","식이섬유","비율","","","","58.2","59",
"400~600만원 미만","구입없음","아미노산 및 단백질","비율","","","","54","59.9",
"400~600만원 미만","구입없음","지방산","비율","","","","34.1","39.3",
"400~600만원 미만","구입없음","엽록소","비율","","","","62.2","65.8",
"400~600만원 미만","구입없음","인삼류","비율","","","","35.8","35.8",
"400~600만원 미만","구입없음","페놀류","비율","","","","61.2","62.8",
"400~600만원 미만","구입없음","당 및 탄수화물","비율","","","","58.9","62.1",
"400~600만원 미만","구입없음","발효미생물류","비율","","","","19.2","28.9",
"400~600만원 미만","구입없음","신규기능성식품","비율","","","","40.7","42.4",
"400~600만원 미만","구입있음","비타민 및 무기질","비율","","","","83.6","76",
"400~600만원 미만","구입있음","식이섬유","비율","","","","41.8","41",
"400~600만원 미만","구입있음","아미노산 및 단백질","비율","","","","46","40.1",
"400~600만원 미만","구입있음","지방산","비율","","","","65.9","60.7",
"400~600만원 미만","구입있음","엽록소","비율","","","","37.8","34.2",
"400~600만원 미만","구입있음","인삼류","비율","","","","64.2","64.2",
"400~600만원 미만","구입있음","페놀류","비율","","","","38.8","37.2",
"400~600만원 미만","구입있음","당 및 탄수화물","비율","","","","41.1","37.9",
"400~600만원 미만","구입있음","발효미생물류","비율","","","","80.8","71.1",
"400~600만원 미만","구입있음","신규기능성식품","비율","","","","59.3","57.6",
"400~600만원 미만","매우 감소","비타민 및 무기질","비율","%","","","2",".8",
"400~600만원 미만","매우 감소","식이섬유","비율","%","","","6.7","8.7",
"400~600만원 미만","매우 감소","아미노산 및 단백질","비율","%","","","5.5","7.2",
"400~600만원 미만","매우 감소","지방산","비율","%","","","1.8","2.3",
"400~600만원 미만","매우 감소","엽록소","비율","%","","","6.9","8.4",
"400~600만원 미만","매우 감소","인삼류","비율","%","","","3","4.3",
"400~600만원 미만","매우 감소","페놀류","비율","%","","","9.5","9.7",
"400~600만원 미만","매우 감소","당 및 탄수화물","비율","%","","","4.4","5.6",
"400~600만원 미만","매우 감소","발효미생물류","비율","%","","","1.2","1.8",
"400~600만원 미만","매우 감소","신규기능성식품","비율","%","","","2","3.2",
"400~600만원 미만","약간 감소","비타민 및 무기질","비율","%","","","6.8","5.2",
"400~600만원 미만","약간 감소","식이섬유","비율","%","","","19.5","14.4",
"400~600만원 미만","약간 감소","아미노산 및 단백질","비율","%","","","14.2","21",
"400~600만원 미만","약간 감소","지방산","비율","%","","","8.7","10.6",
"400~600만원 미만","약간 감소","엽록소","비율","%","","","23.7","20.5",
"400~600만원 미만","약간 감소","인삼류","비율","%","","","19.6","11.8",
"400~600만원 미만","약간 감소","페놀류","비율","%","","","20.7","14.8",
"400~600만원 미만","약간 감소","당 및 탄수화물","비율","%","","","18.6","16.5",
"400~600만원 미만","약간 감소","발효미생물류","비율","%","","","7.7","7.7",
"400~600만원 미만","약간 감소","신규기능성식품","비율","%","","","10.6","12",
"400~600만원 미만","비슷","비타민 및 무기질","비율","%","","","72.2","74.6",
"400~600만원 미만","비슷","식이섬유","비율","%","","","48.6","63.6",
"400~600만원 미만","비슷","아미노산 및 단백질","비율","%","","","57","59.1",
"400~600만원 미만","비슷","지방산","비율","%","","","61","64.3",
"400~600만원 미만","비슷","엽록소","비율","%","","","55.3","62.2",
"400~600만원 미만","비슷","인삼류","비율","%","","","58.9","64",
"400~600만원 미만","비슷","페놀류","비율","%","","","58.9","68.3",
"400~600만원 미만","비슷","당 및 탄수화물","비율","%","","","65.5","66.9",
"400~600만원 미만","비슷","발효미생물류","비율","%","","","52.2","67.9",
"400~600만원 미만","비슷","신규기능성식품","비율","%","","","56.6","69.3",
"400~600만원 미만","약간 증가","비타민 및 무기질","비율","%","","","18.8","18.2",
"400~600만원 미만","약간 증가","식이섬유","비율","%","","","24.8","12.9",
"400~600만원 미만","약간 증가","아미노산 및 단백질","비율","%","","","22.6","11.8",
"400~600만원 미만","약간 증가","지방산","비율","%","","","27.8","22.6",
"400~600만원 미만","약간 증가","엽록소","비율","%","","","13.8","7.5",
"400~600만원 미만","약간 증가","인삼류","비율","%","","","18.4","18.3",
"400~600만원 미만","약간 증가","페놀류","비율","%","","","10.3","6.9",
"400~600만원 미만","약간 증가","당 및 탄수화물","비율","%","","","10.7","11",
"400~600만원 미만","약간 증가","발효미생물류","비율","%","","","38.1","21",
"400~600만원 미만","약간 증가","신규기능성식품","비율","%","","","29.7","15",
"400~600만원 미만","매우 증가","비타민 및 무기질","비율","%","","",".2","1.1",
"400~600만원 미만","매우 증가","식이섬유","비율","%","","",".4",".5",
"400~600만원 미만","매우 증가","아미노산 및 단백질","비율","%","","",".6",".9",
"400~600만원 미만","매우 증가","지방산","비율","%","","",".8",".1",
"400~600만원 미만","매우 증가","엽록소","비율","%","","",".4","1.3",
"400~600만원 미만","매우 증가","인삼류","비율","%","","",".1","1.4",
"400~600만원 미만","매우 증가","페놀류","비율","%","","",".6",".2",
"400~600만원 미만","매우 증가","당 및 탄수화물","비율","%","","",".8",".1",
"400~600만원 미만","매우 증가","발효미생물류","비율","%","","",".8","1.5",
"400~600만원 미만","매우 증가","신규기능성식품","비율","%","","","1.1",".5",
"400~600만원 미만","평균","비타민 및 무기질","비율","점","","","3.08","3.13",
"400~600만원 미만","평균","식이섬유","비율","점","","","2.93","2.82",
"400~600만원 미만","평균","아미노산 및 단백질","비율","점","","","2.99","2.78",
"400~600만원 미만","평균","지방산","비율","점","","","3.17","3.08",
"400~600만원 미만","평균","엽록소","비율","점","","","2.77","2.73",
"400~600만원 미만","평균","인삼류","비율","점","","","2.93","3.01",
"400~600만원 미만","평균","페놀류","비율","점","","","2.72","2.73",
"400~600만원 미만","평균","당 및 탄수화물","비율","점","","","2.85","2.84",
"400~600만원 미만","평균","발효미생물류","비율","점","","","3.3","3.13",
"400~600만원 미만","평균","신규기능성식품","비율","점","","","3.17","2.98",
"500~600만원 미만","구입없음","비타민 및 무기질","비율","","12.6","10.5","","",
"500~600만원 미만","구입없음","식이섬유","비율","","45.8","44.9","","",
"500~600만원 미만","구입없음","아미노산 및 단백질","비율","","46.5","48.9","","",
"500~600만원 미만","구입없음","필수지방산","비율","","28.3","33.1","","",
"500~600만원 미만","구입없음","클로렐라/엽록소","비율","","50.3","58","","",
"500~600만원 미만","구입없음","인삼류","비율","","21.5","33.2","","",
"500~600만원 미만","구입없음","페놀류","비율","","54.1","52.7","","",
"500~600만원 미만","구입없음","당 및 탄수화물","비율","","48.5","52.6","","",
"500~600만원 미만","구입없음","발효미생물류","비율","","25.7","23.9","","",
"500~600만원 미만","구입있음","비타민 및 무기질","비율","","87.4","89.5","","",
"500~600만원 미만","구입있음","식이섬유","비율","","54.2","55.1","","",
"500~600만원 미만","구입있음","아미노산 및 단백질","비율","","53.5","51.1","","",
"500~600만원 미만","구입있음","필수지방산","비율","","71.7","66.9","","",
"500~600만원 미만","구입있음","클로렐라/엽록소","비율","","49.7","42","","",
"500~600만원 미만","구입있음","인삼류","비율","","78.5","66.8","","",
"500~600만원 미만","구입있음","페놀류","비율","","45.9","47.3","","",
"500~600만원 미만","구입있음","당 및 탄수화물","비율","","51.5","47.4","","",
"500~600만원 미만","구입있음","발효미생물류","비율","","74.3","76.1","","",
"500~600만원 미만","매우 감소","비타민 및 무기질","비율","%","3.2","3.7","","",
"500~600만원 미만","매우 감소","식이섬유","비율","%","8.7","0","","",
"500~600만원 미만","매우 감소","아미노산 및 단백질","비율","%","10.6","10.3","","",
"500~600만원 미만","매우 감소","필수지방산","비율","%","1","1.5","","",
"500~600만원 미만","매우 감소","클로렐라/엽록소","비율","%","8.4","6.8","","",
"500~600만원 미만","매우 감소","인삼류","비율","%","3.8","0","","",
"500~600만원 미만","매우 감소","페놀류","비율","%","4.1","8.1","","",
"500~600만원 미만","매우 감소","당 및 탄수화물","비율","%","4.3","9.4","","",
"500~600만원 미만","매우 감소","발효미생물류","비율","%","2.7","1.4","","",
"500~600만원 미만","약간 감소","비타민 및 무기질","비율","%","6.3","7.4","","",
"500~600만원 미만","약간 감소","식이섬유","비율","%","29.3","22.1","","",
"500~600만원 미만","약간 감소","아미노산 및 단백질","비율","%","13.1","26.2","","",
"500~600만원 미만","약간 감소","필수지방산","비율","%","11.4","12.2","","",
"500~600만원 미만","약간 감소","클로렐라/엽록소","비율","%","23.1","11.4","","",
"500~600만원 미만","약간 감소","인삼류","비율","%","14.8","16.6","","",
"500~600만원 미만","약간 감소","페놀류","비율","%","25.2","8.2","","",
"500~600만원 미만","약간 감소","당 및 탄수화물","비율","%","38.7","14","","",
"500~600만원 미만","약간 감소","발효미생물류","비율","%","7.6","10.9","","",
"500~600만원 미만","비슷","비타민 및 무기질","비율","%","74","45.6","","",
"500~600만원 미만","비슷","식이섬유","비율","%","38.1","71.7","","",
"500~600만원 미만","비슷","아미노산 및 단백질","비율","%","61.5","56.1","","",
"500~600만원 미만","비슷","필수지방산","비율","%","66.7","63.9","","",
"500~600만원 미만","비슷","클로렐라/엽록소","비율","%","60.6","74.8","","",
