코드유형,코드,코드명
RV_RE_CHC_BIZ_TP_CD,500,처방전 중복
RV_RE_CHC_BIZ_TP_CD,600,의과 재점검
RV_RE_CHC_BIZ_TP_CD,700,처방조제점검
RV_RE_CHC_BIZ_TP_CD,800,고액파스
RV_RE_CHC_BIZ_TP_CD,900,B.K조정(발행기관)
RV_RE_CHC_BIZ_TP_CD,1000,동일성분중복처방
RV_RE_CHC_BIZ_TP_CD,1100,항목별재점검
RV_RE_CHC_BIZ_TP_CD,1200,입원진료비중복청구
RV_RE_CHC_BIZ_TP_CD,1300,차등지수 관리
RV_RE_CHC_BIZ_TP_CD,1400,한의과 협진중복
RV_RE_CHC_BIZ_TP_CD,1500,위탁진료비 중복청구 재점
RV_RE_CHC_BIZ_TP_CD,1600,중환자실 간호관리료 점검
RV_RE_CHC_BIZ_TP_CD,1700,자보건보 중복점검
RV_RE_CHC_BIZ_TP_CD,A000      ,재점검 색인
RV_RE_CHC_BIZ_TP_CD,A010      ,처방조제기타
RV_RE_CHC_BIZ_TP_CD,A020      ,감사관련 사후점검
RV_RE_CHC_BIZ_TP_CD,B000      ,재점검 색인(처방전조정)
RV_RE_CHC_BIZ_TP_CD,XXXX      ,일괄색인
RV_RE_CHC_CZITM_DIV_TY_CD,1,수가
RV_RE_CHC_CZITM_DIV_TY_CD,2,약가
RV_RE_CHC_CZITM_DIV_TY_CD,3,치료재료대
RV_RE_CHC_CZITM_DIV_TY_CD,4,한방수가
RV_RE_CHC_CZITM_DIV_TY_CD,5,한방약가
RV_RE_CHC_EXTT_TP_CD,0,대상
RV_RE_CHC_EXTT_TP_CD,1,의료기관 이의제기 기타(내부 자체정산용)
RV_RE_CHC_EXTT_TP_CD,8,의료기관 정산(환수)의뢰
RV_RE_CHC_EXTT_TP_CD,11,B.K조정
RV_RE_CHC_EXTT_TP_CD,21,심사자조정조제
RV_RE_CHC_EXTT_TP_CD,22,녹색 GR 기관
RV_RE_CHC_EXTT_TP_CD,31,발행
RV_RE_CHC_EXTT_TP_CD,32,누락
RV_RE_CHC_EXTT_TP_CD,34,1차심사부 사후 정산(현지확인 등)
RV_RE_CHC_EXTT_TP_CD,35,1차심사부 사후 정산(약침술)
RV_RE_CHC_EXTT_TP_CD,36,1차심사부 사후 정산(중복청구)
RV_RE_CHC_EXTT_TP_CD,37,심사기획부 사후정산
RV_RE_CHC_EXTT_TP_CD,47,심사관리부 중복청구건(사후관리)
RV_RE_CHC_EXTT_TP_CD,50,원외처방심사내역사후연계
RV_RE_CHC_EXTT_TP_CD,71,심사기준관련정산
RV_RE_CHC_EXTT_TP_CD,72,산정특례코드 누락 및 착오
RV_RE_CHC_EXTT_TP_CD,74,의료급여 정신과정액 진료사후정산
RV_RE_CHC_EXTT_TP_CD,77,동일성분중복처방
RV_RE_CHC_EXTT_TP_CD,78,항목별재점검
RV_RE_CHC_EXTT_TP_CD,79,심사관리부 차등수가점검(분할청구)
RV_RE_CHC_EXTT_TP_CD,88,청구·심사 정정서비스
RV_RE_CHC_RV_MTH_CD,AA        ,지표심사
RV_RE_CHC_RV_MTH_CD,AC        ,지표-정밀심사
RV_RE_CHC_RV_MTH_CD,CC        ,정밀심사
RV_RE_CHC_WRK_TP_CD,1,추출
RV_RE_CHC_WRK_TP_CD,2,대출
RV_RE_CHC_WRK_TP_CD,3,색인
RV_RE_CHC_WRK_TP_CD,4,조정
RV_RE_CHC_WRK_TP_CD,5,삭제
RV_RE_CHC_WRK_TP_CD,6,의대
RV_RE_CHC_WRK_TP_CD,7,LN01
RV_REF_BIZ_TP_CD,1,심사참고
RV_REF_BIZ_TP_CD,2,심사보완
RV_REF_BIZ_TP_CD,3,재심사조정
RV_REF_BIZ_TP_CD,4,이의신청
RV_REF_BIZ_TP_CD,5,심판청구
RV_REF_BIZ_TP_CD,6,평가
RV_REF_BIZ_TP_CD,9,기타
RV_REF_DATA_CD,1,서면
RV_REF_DATA_CD,2,파일
RV_REF_DATA_CD,3,서면+파일
RV_REF_DATA_FOM_CD,1,양방
RV_REF_DATA_FOM_CD,2,한방
RV_REF_DATA_FOM_CD,3,7개질병군
RV_REF_DATA_FOM_CD,4,신포괄
RV_REF_DATA_FOM_KND_CD,0,전체
RV_REF_DATA_FOM_KND_CD,1,진찰료
RV_REF_DATA_FOM_KND_CD,2,입원료
RV_REF_DATA_FOM_KND_CD,3,투약 및 처방진료
RV_REF_DATA_FOM_KND_CD,4,주사료(시술료)
RV_REF_DATA_FOM_KND_CD,5,마취료
RV_REF_DATA_FOM_KND_CD,6,이학요법료
RV_REF_DATA_FOM_KND_CD,7,정신요법료
RV_REF_DATA_FOM_KND_CD,8,처치및수술료
RV_REF_DATA_FOM_KND_CD,9,검사료
RV_REF_DATA_FOM_KND_CD,10,영상진단 및 방사선치료료
RV_REF_DATA_FOM_KND_CD,20,기타
RV_REF_DATA_FOM_KND_CD,S         ,특수장비
RV_REF_DATA_INSU_CO_FOM_CD,0,자격점검
RV_REF_DATA_INSU_CO_FOM_CD,1,피해자 상태확인 기록
RV_REF_DATA_INSU_CO_FOM_CD,2,차량 파손사진(견적) 및 사고 조사내용
RV_REF_DATA_INSU_CO_FOM_CD,3,진단만료 및 통원요청서등 행정서식
RV_REF_DATA_INSU_CO_FOM_CD,4,인과관계 판단 자료
RV_REF_DATA_INSU_CO_FOM_CD,5,보험회사에서 확보한 진료기록
RV_REF_DATA_INSU_CO_FOM_CD,6,보험회사에서 확보한 해당 진료병원 관련 자료
RV_REF_DATA_INSU_CO_FOM_CD,7,환자관련 영상
RV_REF_DATA_INSU_CO_FOM_CD,8,보상담당자 정보
RV_REF_DATA_INSU_CO_FOM_CD,9,기타자료
RV_REF_DATA_SMIT_TP_CD,E         ,e-Form(API)
RV_REF_DATA_SMIT_TP_CD,F         ,팩스
RV_REF_DATA_SMIT_TP_CD,I         ,e-Form(일반파일)
RV_REF_DATA_SMIT_TP_CD,N         ,참고
RV_REF_DATA_SMIT_TP_CD,P         ,진료비청구포털(PACS)
RV_REF_DATA_SMIT_TP_CD,S         ,서면
RV_REF_DATA_SMIT_TP_CD,W         ,e-Form(WEB)
RV_REF_DATA_SMIT_TP_CD,Y         ,WEB
RV_REF_DOC_TP_CD,A001      ,입퇴원기록지
RV_REF_DOC_TP_CD,A002      ,의사지시기록지
RV_REF_DOC_TP_CD,A003      ,수술기록지
RV_REF_DOC_TP_CD,A004      ,마취기록지
RV_REF_DOC_TP_CD,A005      ,경과기록지
RV_REF_DOC_TP_CD,A006      ,간호기록지
RV_REF_DOC_TP_CD,A007      ,집중치료실기록지
RV_REF_DOC_TP_CD,A008      ,투약기록지
RV_REF_DOC_TP_CD,A009      ,신경차단술시술기록지
RV_REF_DOC_TP_CD,A010      ,혈액투여기록지
RV_REF_DOC_TP_CD,A011      ,"재활,물리치료기록지"
RV_REF_DOC_TP_CD,A012      ,방사선치료기록지
RV_REF_DOC_TP_CD,B021      ,검체검사결과지
RV_REF_DOC_TP_CD,B022      ,조직병리검사결과지
RV_REF_DOC_TP_CD,B023      ,기능검사결과지
RV_REF_DOC_TP_CD,B024      ,"내시경, 천자 및 생검료 결과지"
RV_REF_DOC_TP_CD,B025      ,골밀도검사 결과지
RV_REF_DOC_TP_CD,B026      ,핵의학영상진단결과지
RV_REF_DOC_TP_CD,B027      ,판독결과지
RV_REF_DOC_TP_CD,C041      ,X-RAY 필름
RV_REF_DOC_TP_CD,C042      ,CD
RV_REF_DOC_TP_CD,C043      ,디스켓
RV_REF_DOC_TP_CD,C044      ,Full PACS
RV_REF_DOC_TP_CD,C045      ,비디오테이프
RV_REF_DOC_TP_CD,C046      ,Roll film
RV_REF_DOC_TP_CD,C047      ,Cine 필름
RV_REF_DOC_TP_CD,C048      ,file (mail)
RV_REF_DOC_TP_CD,D061      ,의사소견서
RV_REF_DOC_TP_CD,D062      ,장기입원사유서
RV_REF_DOC_TP_CD,D063      ,집중치료실 장기입원사유서
RV_REF_DOC_TP_CD,D064      ,교과서적 자료 등 근거자료
RV_REF_DOC_TP_CD,D065      ,협의진찰기록지
RV_REF_DOC_TP_CD,D066      ,응급실기록지
RV_REF_DOC_TP_CD,D099      ,기타
RV_REQ_APND_TP_CD,1,심사의뢰청구경향
RV_REQ_APND_TP_CD,2,심사결과지스캔
RV_REQ_DOC_TY_CD,0,기타
RV_REQ_DOC_TY_CD,1,MRI
RV_REQ_DOC_TY_CD,2,PET
RV_REQ_DOC_TY_CD,3,알부민주
RV_REQ_DOC_TY_CD,4,항생제
RV_REQ_DOC_TY_CD,5,진균제
RV_REQ_DOC_TY_CD,6,응급의료관리료
RV_REQ_DOC_TY_CD,7,Stent
RV_REQ_DOC_TY_CD,8,Ballon cath
RV_REQ_DOC_TY_CD,9,사시수술
RV_REQ_DOC_TY_CD,10,성형
RV_REQ_DOC_TY_CD,11,양악수술
RV_REQ_DOC_TY_CD,12,항암제
RV_REQ_DOC_TY_CD,13,간장용제
RV_REQ_DOC_TY_CD,14,PRP(자가혈증식치료)
RV_REQ_DOC_TY_CD,15,Prolotherapy(증식치료)
RV_REQ_DOC_TY_CD,16,안검하수
RV_REQ_RECU_CL_CD,1,상급종합병원
RV_REQ_RECU_CL_CD,11,종합병원
RV_REQ_RECU_CL_CD,21,병원
RV_REQ_RECU_CL_CD,28,요양병원
RV_REQ_RECU_CL_CD,31,의원
RV_REQ_RECU_CL_CD,51,치과병/의원
RV_REQ_RECU_CL_CD,93,한방
RV_REQ_TP_CD,1,1차심사
RV_REQ_TP_CD,2,보완자료
RV_REQ_TP_CD,3,이의신청
RV_REQ_TP_CD,4,심사청구
RV_REQ_TP_CD,5,민원
RV_REQ_TP_CD,6,기타
RV_REQ_WRT_TP_CD,1,심사의뢰서유형 선택
RV_REQ_WRT_TP_CD,2,자문버튼 선택
RV_REQ_WRT_TP_CD,3,심사결과기록지 선택
RV_REQ_WRT_TP_CD,4,진료내역 선택복사
RV_RST_ADJ_RS_CD,1,재료대 급여기준초과 사용
RV_RST_ADJ_RS_CD,2,재료대 과잉사용
RV_RST_ADJ_RS_CD,3,수기료 산정착오
RV_RST_ADJ_RS_CD,4,부적정시술
RV_RST_ADJ_RS_CD,5,기타
RV_RST_ADJ_YN_CD,1,인정
RV_RST_ADJ_YN_CD,2,부분인정
RV_RST_ADJ_YN_CD,3,조정
RV_RST_MCH_YN_CD,1,일치
RV_RST_MCH_YN_CD,2,부분일치
RV_RST_MCH_YN_CD,3,비급여확인
RV_RST_MCH_YN_CD,4,불일치
RV_RST_OPTM_YN_CD,1,적정
RV_RST_OPTM_YN_CD,2,부분적정
RV_RST_OPTM_YN_CD,3,부적정
RV_STEP_TP_CD,0,전산점검
RV_STEP_TP_CD,1,1차심사
RV_STEP_TP_CD,2,재심(2심)
RV_STEP_TP_CD,3,3심
RV_STEP_TP_CD,4,4심
RV_STEP_TP_CD,8,분석심사
RV_STEP_TP_CD,9,기타
RV_STEP_TP_CD,$         ,해당없음
RV_SUPL_BLT_TY_CD,1,기본
RV_SUPL_BLT_TY_CD,2,Agent공지사항
RV_SUPL_BLT_TY_CD,3,웹팝업
RV_SUPL_BLT_TY_CD,4,설문조사
RV_SUPL_REQ_DATA_CD,1,입원기록지
RV_SUPL_REQ_DATA_CD,2,경과기록지
RV_SUPL_REQ_DATA_CD,3,수술기록지
RV_SUPL_REQ_DATA_CD,4,마취기록지
RV_SUPL_REQ_DATA_CD,5,주사(약제)투여기록지
RV_SUPL_REQ_DATA_CD,6,검사결과지
RV_SUPL_REQ_DATA_CD,7,혈액사용일지
RV_SUPL_REQ_DATA_CD,8,수술 전.후 영상자료
RV_SUPL_REQ_DATA_CD,9,특정수술재료카다로그
RV_SUPL_REQ_DATA_CD,10,전체진료기록부
RV_SUPL_REQ_DATA_CD,11,장기입원사유서
RV_SUPL_REQ_DATA_CD,12,CBC결과지
RV_SUPL_REQ_DATA_CD,13,수술전 CT 또는 MRI 사진
RV_SUPL_REQ_DATA_CD,14,의사소견서
RV_SUPL_REQ_DATA_CD,15,CHEST X-RAY 영상자료 및 판독지
RV_SUPL_REQ_DATA_CD,16,물리치료실시기록지
RV_SUPL_REQ_DATA_CD,17,혈관조영술실시기록지
RV_SUPL_REQ_DATA_CD,18,CT판독지
RV_SUPL_REQ_DATA_CD,21,"수술 전.후 X-ray, CT, MRI 영상자료 및 판독지"
RV_SUPL_REQ_DATA_CD,30,입퇴원요약지
RV_SUPL_REQ_DATA_CD,31,의사지시기록지
RV_SUPL_REQ_DATA_CD,32,PROCESS NOTE
RV_SUPL_REQ_DATA_CD,33,수술.마취기록지(분만기록지)
RV_SUPL_REQ_DATA_CD,34,투약기록지
RV_SUPL_REQ_DATA_CD,35,"중증도1,2및 DRG번호 164,372는 증빙할수 있는 관련자료"
RV_SUPL_REQ_DATA_CD,36,의료의 질향상을 위한 점검표사본
RV_SUPL_REQ_DATA_CD,37,입원 진료비 계산서 사본
RV_SUPL_REQ_DATA_CD,38,"DRG번호 O57이 Q2290,Q2310,Q2320,U4520의 수술로 인한 경우는 입원이 필요했던 사유서"
RV_SUPL_REQ_DATA_CD,39,본인부담수납대장 사본
RV_SUPL_REQ_DATA_CD,40,약제구입거래명세표 사본
RV_SUPL_REQ_DATA_CD,41,간호기록지
RV_SUPL_REQ_DATA_CD,42,CD영상자료
RV_SUPL_REQ_DATA_CD,50,환자평가표
RV_SUPL_REQ_DATA_CD,51,폐렴
RV_SUPL_REQ_DATA_CD,52,패혈증
RV_SUPL_REQ_DATA_CD,99,기타
RV_SUPL_REQ_DATA_CD,ZZ        ,ZZZZ
RV_SUPL_SYS_CD,1,진료의뢰회송중계시스템
RV_SUPL_SYS_CD,2,영상정보관리시스템
RV_SYS_REFL_TP_CD,10,반영
RV_SYS_REFL_TP_CD,90,미반영
RV_TGT_BRCH_CD,0,본원
RV_TGT_BRCH_CD,1,서울
RV_TGT_BRCH_CD,2,부산
RV_TGT_BRCH_CD,3,대구
RV_TGT_BRCH_CD,4,광주
RV_TGT_BRCH_CD,5,대전
RV_TGT_BRCH_CD,6,수원
RV_TGT_BRCH_CD,7,창원
RV_TGT_BRCH_CD,8,의정부
RV_TGT_BRCH_CD,9,전주
RV_TGT_BRCH_CD,10,인천
RV_TGT_BRCH_CD,99,전지원공통
RV_TGT_CD,1,종병
RV_TGT_CD,2,병원
RV_TGT_CD,3,의원디스켓
RV_TGT_CD,4,의원EDI
RV_TGT_CD,5,치과
RV_TGT_CD,6,약국
RV_TGT_CD,7,한방
RV_TGT_CD,8,보건
RV_TGT_CD,9,보호정신과
RV_TGT_CD,10,DRG
RV_TGT_CD,99,해당없음
RV_TP_CD,1,1차심사
RV_TP_CD,2,재심사조정
RV_TP_CD,3,이의신청
RV_TP_CD,4,심판청구(행정심판)
RVD_CDR_TP_CD,7,보건진료소
RVD_CDR_TP_CD,8,보건지소
RVD_CDR_TP_CD,9,보건소
RVD_CL_CD,11,종합병원
RVD_CL_CD,21,병원
RVD_CL_CD,41,치과병원
RVD_CL_CD,92,한방병원
RVD_DATA_TP_CD,ACNB      ,항암면역 투여파일
RVD_DATA_TP_CD,ACNB1     ,항암면역 투여파일(직장)
RVD_DATA_TP_CD,ACNB4     ,항암면역 투여파일(국민공단)
RVD_DATA_TP_CD,ACNB5     ,항암면역 투여파일(의료급여)
RVD_DATA_TP_CD,BILL      ,국민공단 인수 청명
RVD_DATA_TP_CD,INSU      ,직장 청명
RVD_DATA_TP_CD,JOHAP     ,조합송부 청명
RVD_DATA_TP_CD,KMIC      ,국민공단 자격 점검용 청명
RVD_DATA_TP_CD,KMICR     ,국민공단 청명
RVD_DATA_TP_CD,MAID      ,의료급여 자격 점검용 청명
RVD_DATA_TP_CD,MAIDR     ,의료급여 청명
RVD_DATA_TP_CD,MEDC      ,의약품유통 약제비청구서
RVD_DATA_TP_CD,MEDD      ,의약품유통 약제상세내역
RVD_DATA_TP_CD,MEDH      ,의약품유통 집계
RVD_DATA_TP_CD,MPADJ4    ,"원외처방내역 심사조정파일(공단,자격점검의뢰)"
RVD_DATA_TP_CD,MPADJ5    ,원외처방내역 심사조정파일(의료급여)
RVD_DATA_TP_CD,MPADJR    ,원외처방내역 심사조정파일(공단최종)
RVD_DATA_TP_CD,MPAPV4    ,원외처방내역 심사조정파일(보훈-보험)
RVD_DATA_TP_CD,MPAPV5    ,원외처방내역 심사조정파일(보훈-급여)
RVD_DATA_TP_CD,PRSC1     ,처방전 교부내역파일(직장)
RVD_DATA_TP_CD,PRSC4     ,"처방전 교부내역파일(공단,자격점검의뢰)"
RVD_DATA_TP_CD,PRSC5     ,처방전 교부내역파일(의료급여)
RVD_DATA_TP_CD,PRSC5R    ,처방전 교부내역파일(의료급여최종)
RVD_DATA_TP_CD,PRSCR     ,처방전 교부내역파일(공단최종)
RVD_DATA_TP_CD,PVA4      ,보훈공단 지급청명(보험)
RVD_DATA_TP_CD,PVA5      ,보훈공단 지급청명(급여)
RVD_DATA_TP_CD,QFADJ     ,의료급여 인수 청명
RVD_DATA_TP_CD,SUM       ,직장 집계
RVD_DATA_TP_CD,SUTAK1    ,수탁 통보파일(직장)
RVD_DATA_TP_CD,SUTAK4    ,"수탁 통보파일(공단,자격점검의뢰)"
RVD_DATA_TP_CD,SUTAKR    ,"수탁 통보파일(공단,최종)"
RVD_DATA_TP_CD,ZZZZZ     ,ZZZZZZZZZZZZZZ
RVD_FOM_FRM_CD,2,입원
RVD_FOM_FRM_CD,3,외래
RVD_FOM_FRM_CD,4,치과입원
RVD_FOM_FRM_CD,5,치과외래
RVD_PLC_FRM_CD,1,특별시
RVD_PLC_FRM_CD,2,광역시
RVD_PLC_FRM_CD,3,구가 있는 시
RVD_PLC_FRM_CD,4,구가 없는 시
RVD_PLC_FRM_CD,5,군
RVD_PLC_FRM_CD,7,광역시의 군
RVD_PLC_FRM_CD,8,"구가 있는 시의 읍,면"
RVD_PLC_FRM_CD,9,"구가 없는 시의 읍,면"
RVD_SLF_BRDN_DGCI_TP_CD,JY001     ,100분의100
RVD_SLF_BRDN_DGCI_TP_CD,JY002     ,보훈100분의100
RVD_SLF_BRDN_DGCI_TP_CD,JY003     ,비급여금액
RVD_SLF_BRDN_DGCI_TP_CD,LY001     ,L항금액
RVD_SLF_BRDN_DGCI_TP_CD,SY001     ,선별A항금액
RVD_SLF_BRDN_DGCI_TP_CD,SY002     ,선별B항금액
RVD_SLF_BRDN_DGCI_TP_CD,YN001     ,일반진료금액
RVD_SLF_BRDN_DGCI_TP_CD,YN017     ,장기입원(16~30)
RVD_SLF_BRDN_DGCI_TP_CD,YN018     ,장기입원(31이상)
RVD_SLF_BRDN_DGCI_TP_CD,YN022     ,장기지속형주사제
RVD_SLF_BRDN_DGCI_TP_CD,YN023     ,어린이공공센터 입원관리료(5%)
RVD_SLF_BRDN_DGCI_TP_CD,YN024     ,어린이공공센터 입원관리료(0%)
RVD_SLF_BRDN_DGCI_TP_CD,YN025     ,가정형호스피스교통비
RVD_SLF_BRDN_DGCI_TP_CD,YX020     ,전혈료 및 혈액성분제제료
RVD_SLF_BRDN_DGCI_TP_CD,YX021     ,치료재료대
RVD_SLF_BRDN_DGCI_TP_CD,YX026     ,치면열구전색술
RVD_SLF_BRDN_DGCI_TP_CD,YY002     ,특수장비금액
RVD_SLF_BRDN_DGCI_TP_CD,YY003     ,특수재료금액
RVD_SLF_BRDN_DGCI_TP_CD,YY004     ,식대기본금액
RVD_SLF_BRDN_DGCI_TP_CD,YY005     ,식대가산금액
RVD_SLF_BRDN_DGCI_TP_CD,YY006     ,초진진찰금액
RVD_SLF_BRDN_DGCI_TP_CD,YY007     ,재진진찰금액
RVD_SLF_BRDN_DGCI_TP_CD,YY008     ,선택진료금액
RVD_SLF_BRDN_DGCI_TP_CD,YY009     ,가산진찰료금액
RVD_SLF_BRDN_DGCI_TP_CD,YY010     ,치과장애인가산금액
RVD_SLF_BRDN_DGCI_TP_CD,YY011     ,원내외래약제비
RVD_SLF_BRDN_DGCI_TP_CD,YY012     ,상급종합병원4인실금액
RVD_SLF_BRDN_DGCI_TP_CD,YY013     ,약제상한차액
RVD_SLF_BRDN_DGCI_TP_CD,YY014     ,신포괄금액
RVD_SLF_BRDN_DGCI_TP_CD,YY015     ,신포괄초과금액
RVD_SLF_BRDN_DGCI_TP_CD,YY016     ,신포괄인센티브금액
RVD_SLF_BRDN_DGCI_TP_CD,YY019     ,격리실총액
RVD_SQ3_ADM_YN,0,미지정
RVD_SQ3_ADM_YN,9,3차기관으로지정
RVD_STEP_CD,90,공단수신
RVD_STEP_CD,92,자격점검 후 마감
RVD_STEP_CD,94,보훈병원전송
RVD_STEP_CD,99,전산매체전송
RVP_CNVS_ADJ_RS_CD,C         ,조정
RVP_CNVS_ADJ_RS_CD,M         ,메시지
RVSN_DSGRP_VAD_CD,ADC01     ,부비동내시경을 이용한 경우
RVSN_DSGRP_VAD_CD,ADC02     ,흉강경을 이용한 경우
RVSN_DSGRP_VAD_CD,ADC03     ,복강경을 이용한 경우
RVSN_DSGRP_VAD_CD,ADC04     ,양측을 시행한 경우
RVSN_DSGRP_VAD_CD,ADC05     ,수정체수술 중 소절개인 경우
SAC_TY_CD,S01       ,해당없음
SAC_TY_CD,S02       ,의료행위
SAC_TY_CD,S03       ,한방의료행위
SAC_TY_CD,S04       ,치료재료
SAC_TY_CD,S05       ,인체조직
SAC_TY_CD,S06       ,질병군
SAC_TY_CD,S07       ,공동
SACT_NCRT_ECPLY_CD,0,발생
SACT_NCRT_ECPLY_CD,1,미발생
SAF_CNNR_TP_CD,$         ,해당사항없음
SAF_QT14_SCTN_CD,0,00구간
SAF_QT14_SCTN_CD,1,01구간
SAF_QT14_SCTN_CD,2,02구간
SAF_QT14_SCTN_CD,3,03구간
SAF_QT24_SCTN_CD,0,00구간
SAF_QT24_SCTN_CD,1,01구간
SAF_QT24_SCTN_CD,2,02구간
SAF_QT24_SCTN_CD,3,03구간
SAF_QT34_SCTN_CD,0,00구간
SAF_QT34_SCTN_CD,1,01구간
SAF_QT34_SCTN_CD,2,02구간
SAF_QT34_SCTN_CD,3,03구간
SAF_QT44_SCTN_CD,0,00구간
SAF_QT44_SCTN_CD,1,01구간
SAF_QT44_SCTN_CD,2,02구간
SAF_QT44_SCTN_CD,3,03구간
SAF_STDG_MSUP_SELL_ENTP_TP_CD,1,기업형 편의점
SAF_STDG_MSUP_SELL_ENTP_TP_CD,2,개인형 편의점
SAF_STDG_MSUP_SELL_ENTP_TP_CD,3,PC방
SAME_EXM_TP_CD,1,MRI 단독
SAME_EXM_TP_CD,2,MRI+초음파
SAME_EXM_TP_CD,3,MRI+CT
SAME_EXM_TP_CD,4,MRI+초음파+CT
SAME_EXM_TP_CD,5,초음파 단독
SAME_EXM_TP_CD,6,초음파+CT
SAME_EXM_TP_CD,$         ,알수없음
SAMPL_CD,1,표본1
SAMPL_CD,2,표본2
SAS_PUSE_ABLTY_TP_CD,1,이용경험없음
SAS_PUSE_ABLTY_TP_CD,2,초급통계분석가능
SAS_PUSE_ABLTY_TP_CD,3,중급통계분석가능
SAS_PUSE_ABLTY_TP_CD,4,고급통계분석가능
SAS_PUSE_ABLTY_TP_CD,5,무응답
SBP_TP_CD,1,통상 대지급
SBP_TP_CD,2,대지급 지연
SBP_TP_CD,3,대지급 보류
SBP_TP_CD,4,지연분 대지급
SBP_TP_CD,5,보류분 대지급
SBP_TP_CD,6,대지급 불능
SBST_CPMD_TP_CD,0,해당사항없음
SBST_CPMD_TP_CD,1,생물학적동등성
SBST_CPMD_TP_CD,2,의약품동등성
SBST_HST_EMPM_STAT_CD,1,연임
SBST_HST_EMPM_STAT_CD,2,재계약
SBST_HST_EMPM_STAT_CD,3,계약종료
SBST_HST_EMPM_STAT_CD,4,의원면직
SBST_PSBL_TP_CD,1,생동성시험
SBST_PSBL_TP_CD,2,비교용출시험
SBST_PSBL_TP_CD,3,동등대조
SBST_PSBL_TP_CD,4,생동대조
SBST_PSBL_TP_CD,5,동등+대조(동등)
SBST_PSBL_TP_CD,6,생동+대조(생동)
SBST_SUPL_TP_CD,1,완전대체항목
SBST_SUPL_TP_CD,2,일부대체항목
SBST_SUPL_TP_CD,3,관련항목
SBST_TGT_TP_CD,1,치환 대상
SBST_TGT_TP_CD,2,치환 비대상
SC_CHC_APL_TP_CD,1,최초 자율점검
SC_CHC_APL_TP_CD,2,유지관리 점검
SC_CHC_APL_TP_CD,3,갱신점검
SC_CHC_ENTR_TP_CD,1,정기
SC_CHC_ENTR_TP_CD,2,수시
SC_CHC_ENTR_TP_CD,3,모니터링
SC_CHC_RST_CD,1,부당
SC_CHC_RST_CD,2,정당
SC_CHC_RST_CD,3,보류
SC_CHC_RST_CD,4,제외
SC_CHC_RST_CD,5,불성실
SC_CHC_TERM_CD,1,14일 이내
SC_CHC_TERM_CD,2,15~28일 이내
SC_CHC_TERM_CD,3,28일 초과
SC_CHC_TERM_CD,4,자진신고
SC_CHC_TP_CD,1,자율
SC_CHC_TP_CD,2,자진
SC_CHC_TP_CD,3,미실시
SC_CHC_TRIT_TP_CD,1,전체
SC_CHC_TRIT_TP_CD,2,일부
SC_CHC_TY_CD,1,자가점검
SC_CHC_TY_CD,2,점검
SC_CHC_TY_CD,3,이행점검
SC_MGMT_ADMT_RST_CD,20,승인
SC_MGMT_ADMT_RST_CD,21,불승인
SC_MGMT_APL_STAT_CD,10,저장
SC_MGMT_APL_STAT_CD,20,신청완료
SC_MGMT_APL_STAT_CD,21,신청취소
SC_MGMT_APL_STAT_CD,30,처리중
SC_MGMT_APL_STAT_CD,40,처리완료
SC_RCT_NTC_EXS_TP_CD,A         ,설립구분이 국립인 기관
SC_RCT_NTC_EXS_TP_CD,B         ,군병원
SC_RCT_NTC_EXS_TP_CD,C         ,"전문요양기관(결핵,나병 등)"
SC_RCT_NTC_EXS_TP_CD,D         ,특수목적설립기관(보훈기관)
SC_RCT_NTC_EXS_TP_CD,E         ,사업장부속기관
SC_RCT_NTC_EXS_TP_CD,F         ,현지조사 실시로 4분기 통보제외 기관
SC_RCT_NTC_EXS_TP_CD,G         ,청구건수 또는 청구금액이 표시과목 대비 30% 미만 기관
SC_RCT_NTC_EXS_TP_CD,H         ,심사분기내 동일요양기관 표시과목 다발생기관
SC_RCT_NTC_EXS_TP_CD,X         ,의원급 혈우병 진료기관
SC_RCT_NTC_EXS_TP_CD,Z         ,정상
SC_RPT_PRS_STAT_CD,1,통보중
SC_RPT_PRS_STAT_CD,2,신청완료
SC_RPT_PRS_STAT_CD,3,검토중
SC_RPT_PRS_STAT_CD,4,정산완료
SC_RPT_PRS_STAT_CD,5,결과통보
SC_TY_CZITM_DIV_CD,ACPH      ,급성기 뇌졸중
SC_TY_CZITM_DIV_CD,BSTC      ,유방암
SC_TY_CZITM_DIV_CD,LAIC      ,대장암
SC_TY_CZITM_DIV_CD,LIVC      ,간암
SC_TY_CZITM_DIV_CD,LNGC      ,폐암
SC_TY_CZITM_DIV_CD,RTC       ,권역외상센터
SC_TY_CZITM_DIV_CD,STMC      ,위암
SCAN_CYC_CD,1,월(일구분)
SCAN_CYC_CD,5,분기
SCAN_CYC_TP_CD,1,1일
SCAN_CYC_TP_CD,5,5일
SCAN_CYC_TP_CD,10,10일
SCAN_CYC_TP_CD,15,15일
SCAN_CYC_TP_CD,20,20일
SCAN_CYC_TP_CD,25,25일
SCAN_STAT_CD,0,스캔취소
SCAN_STAT_CD,1,스캔요청
SCAN_STAT_CD,10,스캔미요청등록
SCAN_STAT_CD,11,스캔요청등록
SCCH_CRHM_GL_YN_CD,0,없음
SCCH_CRHM_GL_YN_CD,1,6.5%이하
SCCH_CRHM_GL_YN_CD,2,7.0%이하
SCCH_CRHM_PRBM_YN_CD,0,무
SCCH_CRHM_PRBM_YN_CD,1,유
